STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MEASURE,Unit of measure,UNIT_MULT,Unit multiplier,CURRENCY,Currency,BASE_PER,Base period,METHODOLOGY,Methodology,DECIMALS,Decimals,PRICE_BASE,Price base,ADJUSTMENT,Adjustment
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LTU,Lithuania,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2013,,49.1273920884778,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LTU,Lithuania,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2014,,52.9047837428309,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LTU,Lithuania,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2015,,53.1966357732167,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LTU,Lithuania,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2016,,50.9869789043698,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LTU,Lithuania,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2017,,47.1051716660153,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LTU,Lithuania,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2018,,40.2386165071808,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LTU,Lithuania,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2019,,44.154830582452,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LTU,Lithuania,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2020,,54.6712719323127,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LTU,Lithuania,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2021,,50.1591254098475,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LTU,Lithuania,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2022,,38.029028475831,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LTU,Lithuania,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2023,,38.286945903429,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LTU,Lithuania,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2024,,40.0873740026335,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LTU,Lithuania,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2025,,40.3648592815245,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LTU,Lithuania,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2026,,41.4639273739207,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LTU,Lithuania,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2027,,43.5089025246146,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LUX,Luxembourg,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2005,,18.8543345815078,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LUX,Luxembourg,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2006,,17.642663804267,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LUX,Luxembourg,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2007,,17.2084400801218,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LUX,Luxembourg,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2008,,24.6887333762474,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LUX,Luxembourg,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2009,,22.5064180468734,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LUX,Luxembourg,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2010,,27.5296187883665,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LUX,Luxembourg,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2011,,26.8805134008637,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LUX,Luxembourg,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2012,,27.7353876332004,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LUX,Luxembourg,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2013,,28.28512848607,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LUX,Luxembourg,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2014,,29.1730718051961,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LUX,Luxembourg,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2015,,29.1385525490021,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LUX,Luxembourg,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2016,,27.154115422974,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LUX,Luxembourg,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2017,,28.7206496158135,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LUX,Luxembourg,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2018,,29.2363110108014,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LUX,Luxembourg,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2019,,30.9313975418179,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LUX,Luxembourg,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2020,,33.0097726712887,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LUX,Luxembourg,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2021,,31.237175318542,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LUX,Luxembourg,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2022,,29.7571235092625,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LUX,Luxembourg,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2023,,30.3650990847667,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LUX,Luxembourg,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2024,,31.9888178316876,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LUX,Luxembourg,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2025,,32.2065522609767,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LUX,Luxembourg,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2026,,34.3656275827196,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,LUX,Luxembourg,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2027,,36.3105766074681,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NZL,New Zealand,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2005,,26.1811120906018,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NZL,New Zealand,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2006,,25.6936697395526,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NZL,New Zealand,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2007,,24.6146849145652,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NZL,New Zealand,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2008,,28.1128936560092,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NZL,New Zealand,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2009,,32.8667705714863,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NZL,New Zealand,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2010,,38.2199679757331,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NZL,New Zealand,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2011,,43.0621419768119,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NZL,New Zealand,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2012,,44.2196772836252,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NZL,New Zealand,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2013,,42.6388849461463,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NZL,New Zealand,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2014,,43.3734480311389,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NZL,New Zealand,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2015,,42.6984787744321,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NZL,New Zealand,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2016,,40.1663851062934,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NZL,New Zealand,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2017,,38.2837872209138,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NZL,New Zealand,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2018,,36.3187975401319,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NZL,New Zealand,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2019,,39.1367302996376,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NZL,New Zealand,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2020,,45.0974049415986,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NZL,New Zealand,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2021,,47.6992714490384,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NZL,New Zealand,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2022,,51.1748359844637,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NZL,New Zealand,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2023,,54.091478594343,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NZL,New Zealand,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2024,,57.0518767285671,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NZL,New Zealand,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2025,,58.9849277990309,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NZL,New Zealand,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2026,,61.3255800561477,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NZL,New Zealand,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2027,,63.1608199019807,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NOR,Norway,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2005,,46.9947814644796,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NOR,Norway,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2006,,57.5704215933994,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NOR,Norway,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2007,,55.138285687513,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NOR,Norway,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2008,,53.6378503198589,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NOR,Norway,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2009,,47.6677794488714,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NOR,Norway,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2010,,47.9594847823595,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NOR,Norway,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2011,,33.7330879513504,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NOR,Norway,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2012,,34.9676365022014,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NOR,Norway,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2013,,35.4391131957382,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NOR,Norway,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2014,,33.9062655741058,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NOR,Norway,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2015,,39.0216145918762,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NOR,Norway,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2016,,42.8599648712488,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NOR,Norway,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2017,,42.9926289326028,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NOR,Norway,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2018,,43.7972738045748,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NOR,Norway,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2019,,44.8248051284677,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NOR,Norway,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2020,,51.2270971592227,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NOR,Norway,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2021,,46.3297099840034,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NOR,Norway,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2022,,40.737309765265,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,NOR,Norway,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2023,,49.0649175853173,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,POL,Poland,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2005,,55.1113034596147,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,POL,Poland,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2006,,54.8194603684598,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,POL,Poland,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2007,,51.5165926305124,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,POL,Poland,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2008,,53.7157798342569,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,POL,Poland,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2009,,57.1905061184718,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,POL,Poland,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2010,,62.0431549770167,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,POL,Poland,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2011,,62.3960527028892,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,POL,Poland,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2012,,65.697312175205,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,POL,Poland,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2013,,66.8730974584903,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,POL,Poland,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2014,,71.5869469308253,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,POL,Poland,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2015,,70.1051121094901,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,POL,Poland,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2016,,72.9481898718704,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,POL,Poland,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2017,,68.6081808253251,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,POL,Poland,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2018,,66.1831851924312,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,POL,Poland,GGFLQ,General government gross financial liabilities as a percentage of GDP,A,Annual,2019,,63.2495314289483,,,,PT_B1GQ,Percentage of GDP,0,Units,,,,,,,2,Two,,,,
