release,year,country,h,comp,vintage
icio25,1997,FIN,0.00021048849739802475,0.002523444755574267,sea13
icio25,1997,FRA,0.001372677691496234,0.015901268783460088,sea13
icio25,1997,GBR,0.001680453548737527,0.01802979998796361,sea13
icio25,1997,GRC,6.071984966499456e-05,0.00023330626789591513,sea13
icio25,1997,HUN,0.00036194734500441024,0.0005470638034382108,sea13
icio25,1997,IDN,0.002102397206488806,0.0014304879470906852,sea13
icio25,1997,IND,0.0173909774934698,0.002849264232410024,sea13
icio25,1997,IRL,0.00020675074133567892,0.0017492290139228984,sea13
icio25,1997,ITA,0.00215681398652745,0.018133537375395074,sea13
icio25,1997,JPN,0.00949057848973565,0.11899951190658528,sea13
icio25,1997,KOR,0.0034928825110503445,0.012688101632459564,sea13
icio25,1997,LTU,6.374324971242141e-05,4.572725449522513e-05,sea13
icio25,1997,LUX,1.6611672014288337e-05,0.0002875335571374474,sea13
icio25,1997,LVA,2.4748538851320942e-05,3.066635962806472e-05,sea13
icio25,1997,MEX,0.0024719635265669664,0.005159726866437918,sea13
icio25,1997,MLT,1.758462343053676e-05,5.5791925404473417e-05,sea13
icio25,1997,NLD,0.0004220036834866378,0.005063854794933087,sea13
icio25,1997,POL,0.0008996531720823619,0.001318178793090585,sea13
icio25,1997,PRT,0.00019520406584736335,0.0008806797074162342,sea13
icio25,1997,ROU,0.0006902641321114468,0.00034440438466874513,sea13
icio25,1997,RUS,0.005092800118584537,0.0035090211505575545,sea13
icio25,1997,SVK,0.00023000817385455778,0.00021964501393769372,sea13
icio25,1997,SVN,8.749082616113017e-05,0.00030812220776164445,sea13
icio25,1997,SWE,0.00042771327062797503,0.0061275771084699695,sea13
icio25,1997,TUR,0.0008428566714624778,0.0010651392951475398,sea13
icio25,1997,TWN,0.0023748855992834477,0.009998846997891123,sea13
icio25,1997,USA,0.013715475509864948,0.15212844594438138,sea13
icio25,1998,AUS,0.0004399716236079192,0.0030435047315741847,sea13
icio25,1998,AUT,0.00028439107620971605,0.003594856757310629,sea13
icio25,1998,BEL,0.00023234066176701048,0.0034274251016469023,sea13
icio25,1998,BGR,0.00018256368239300715,0.00017085776156799203,sea13
icio25,1998,BRA,0.003075907206885926,0.007446642598204293,sea13
icio25,1998,CAN,0.0007163194116725616,0.0066924760752260105,sea13
icio25,1998,CHN,0.06475563331599367,0.022858934267835206,sea13
icio25,1998,CYP,6.39930118422348e-06,3.871167140568756e-05,sea13
icio25,1998,CZE,0.0006561296972053407,0.000876517251273972,sea13
icio25,1998,DEU,0.003380101277300727,0.051495515156922356,sea13
icio25,1998,DNK,0.00017115449275655168,0.002660113285021977,sea13
icio25,1998,ESP,0.0007411331501049637,0.005371779200140207,sea13
icio25,1998,EST,2.6582795324743103e-05,2.7981074858582863e-05,sea13
icio25,1998,FIN,0.00023671027941202564,0.0029061803173733754,sea13
icio25,1998,FRA,0.001389988787188381,0.016521050215892563,sea13
icio25,1998,GBR,0.0017309733524809125,0.01972661748375163,sea13
icio25,1998,GRC,6.712234225548643e-05,0.0002490330732801851,sea13
icio25,1998,HUN,0.0004104294456133087,0.0006099883995201467,sea13
icio25,1998,IDN,0.0023843203642592344,0.0006755387257303252,sea13
icio25,1998,IND,0.01812133649847437,0.003017527965705448,sea13
icio25,1998,IRL,0.00022943926947089835,0.002014020456376772,sea13
icio25,1998,ITA,0.0022753219987645297,0.018412052451256974,sea13
icio25,1998,JPN,0.00918788614003902,0.10909225228472859,sea13
icio25,1998,KOR,0.002998979885306751,0.008038742746048651,sea13
icio25,1998,LTU,5.611466738309993e-05,5.262490810789262e-05,sea13
icio25,1998,LUX,1.748491900523066e-05,0.00028769392716250963,sea13
icio25,1998,LVA,2.685761796250678e-05,3.361330722459068e-05,sea13
icio25,1998,MEX,0.002812101372442748,0.006078418012131471,sea13
icio25,1998,MLT,2.024101238671792e-05,6.662599692212896e-05,sea13
icio25,1998,NLD,0.00045537959501833946,0.00572637118436073,sea13
icio25,1998,POL,0.000935691871500635,0.0015051296265963306,sea13
icio25,1998,PRT,0.0001994479786742282,0.0009202078868532312,sea13
icio25,1998,ROU,0.0006271558690012897,0.0004249788640553114,sea13
icio25,1998,RUS,0.00543670130679108,0.002548526668756894,sea13
icio25,1998,SVK,0.00022843156962971029,0.00022316842472912024,sea13
icio25,1998,SVN,9.31721593096225e-05,0.00034570105258834553,sea13
icio25,1998,SWE,0.0004505631782999777,0.006326519971495228,sea13
icio25,1998,TUR,0.0009378783501241453,0.0012431839473325895,sea13
icio25,1998,TWN,0.002495638335758675,0.009242226978107518,sea13
icio25,1998,USA,0.014491371489556579,0.1683200704480856,sea13
icio25,1999,AUS,0.00043193186722617096,0.0029631323826039445,sea13
icio25,1999,AUT,0.0002794996158145554,0.0034883368317974828,sea13
icio25,1999,BEL,0.00022277653326519803,0.003306220783664497,sea13
icio25,1999,BGR,0.00014445216103840076,9.418108497223618e-05,sea13
icio25,1999,BRA,0.002938714197929715,0.004529501087354016,sea13
icio25,1999,CAN,0.0007119540280580267,0.006725055722413913,sea13
icio25,1999,CHN,0.06088510015459767,0.022687668879666494,sea13
icio25,1999,CYP,6.4073999833180205e-06,3.544052040495411e-05,sea13
icio25,1999,CZE,0.0006050130091274949,0.0007636928478912338,sea13
icio25,1999,DEU,0.003257598919275974,0.04851676980046793,sea13
icio25,1999,DNK,0.00017482565486227566,0.0026748368323914655,sea13
icio25,1999,ESP,0.0007215634969801186,0.005122235906152875,sea13
icio25,1999,EST,2.5740325297777726e-05,2.854043356629815e-05,sea13
icio25,1999,FIN,0.0002448468106257551,0.002954958919594625,sea13
icio25,1999,FRA,0.0013841237149818007,0.01597981484061455,sea13
icio25,1999,GBR,0.001601975311978724,0.018576558838089213,sea13
icio25,1999,GRC,6.700350404295385e-05,0.0002563267716435278,sea13
icio25,1999,HUN,0.0004401789952144094,0.0006556360703627757,sea13
icio25,1999,IDN,0.002281893066983554,0.0008601174398751292,sea13
icio25,1999,IND,0.016340626205816746,0.0024371587879926247,sea13
icio25,1999,IRL,0.00025574347385756886,0.002233343364035537,sea13
icio25,1999,ITA,0.002197535273024079,0.017287200678602718,sea13
icio25,1999,JPN,0.008476681459353479,0.11744120593163598,sea13
icio25,1999,KOR,0.003556220802860149,0.011245218210069822,sea13
icio25,1999,LTU,5.0460328734871364e-05,5.4663924991726906e-05,sea13
icio25,1999,LUX,1.7553384081037577e-05,0.0002834246572519635,sea13
icio25,1999,LVA,2.4794770129250878e-05,3.184047382779308e-05,sea13
icio25,1999,MEX,0.0029399650117809127,0.006586218163258003,sea13
icio25,1999,MLT,1.978181313055628e-05,6.708302316421585e-05,sea13
icio25,1999,NLD,0.00045445698947761134,0.0058247588032641845,sea13
icio25,1999,POL,0.0008633745588326737,0.0013577864708997041,sea13
icio25,1999,PRT,0.00019815717118944868,0.0009177639107263634,sea13
icio25,1999,ROU,0.0006456139631015563,0.0002779670654211878,sea13
icio25,1999,RUS,0.005628897640009811,0.001934012491405568,sea13
icio25,1999,SVK,0.00020691456766894995,0.00018183672476142917,sea13
icio25,1999,SVN,8.820730402862728e-05,0.000325839664495376,sea13
icio25,1999,SWE,0.00047133280252103994,0.006343711780985577,sea13
icio25,1999,TUR,0.0007514256918148258,0.0011287605107555161,sea13
icio25,1999,TWN,0.0025335077061771683,0.010056997838646217,sea13
icio25,1999,USA,0.014174238565255006,0.17271948368063245,sea13
icio25,2000,AUS,0.00023113758681357806,0.0024920808228113254,sea16
icio25,2000,AUT,0.00015185100368662898,0.0029033087567466166,sea16
icio25,2000,BEL,0.00011690947592917701,0.0028028404097791312,sea16
icio25,2000,BGR,7.241028544490531e-05,7.962408403024241e-05,sea16
icio25,2000,BRA,0.001883836180262228,0.004551139065273134,sea16
icio25,2000,CAN,0.00046023224223695677,0.007506689177946595,sea16
icio25,2000,CHE,0.0002729877305914358,0.006904298211539215,sea16
icio25,2000,CHN,0.0,0.020634290179062174,sea16
icio25,2000,CYP,2.578401386408512e-06,2.5395427366766646e-05,sea16
icio25,2000,CZE,0.0002529444954041785,0.0007143994441900443,sea16
icio25,2000,DEU,0.0017058559385901408,0.03939533144347092,sea16
icio25,2000,DNK,9.630016703238698e-05,0.0020592185041601527,sea16
icio25,2000,ESP,0.00037341329900797985,0.004608567217679031,sea16
icio25,2000,EST,1.4415992228108282e-05,3.696103629237848e-05,sea16
icio25,2000,FIN,0.0001285916115985001,0.002645897919537125,sea16
icio25,2000,FRA,0.0005966395417714191,0.012690473275666195,sea16
icio25,2000,GBR,0.0008391271996272069,0.016572885353300305,sea16
icio25,2000,GRC,3.0030977015545177e-05,0.00020435441219027978,sea16
icio25,2000,HRV,3.404250656319938e-05,0.00016712043730985165,sea16
icio25,2000,HUN,0.00022682457424605233,0.0006462884460469737,sea16
icio25,2000,IDN,0.0009587177160275402,0.0009689960301714851,sea16
icio25,2000,IND,0.005403848859574749,0.0014724170528310342,sea16
icio25,2000,IRL,0.0001241298718122124,0.0014757143740977711,sea16
icio25,2000,ITA,0.0008609875386445566,0.013010912133823917,sea16
icio25,2000,JPN,0.004767606448796441,0.12209700813975656,sea16
icio25,2000,KOR,0.0013366634817440488,0.010535488812780752,sea16
icio25,2000,LTU,2.4339743485303327e-05,5.6937354714609946e-05,sea16
icio25,2000,LUX,1.0126011124165992e-05,0.0002376728149605818,sea16
icio25,2000,LVA,1.4344484089381928e-05,3.210576229843314e-05,sea16
icio25,2000,MEX,0.0009428190660119724,0.005182829144350729,sea16
icio25,2000,MLT,1.0393410358090038e-05,6.998548911916658e-05,sea16
icio25,2000,NLD,0.0002121573744402082,0.004482788839269052,sea16
icio25,2000,NOR,5.880299509885213e-05,0.0011834220387335296,sea16
icio25,2000,POL,0.00045419158780265584,0.0011869389597695724,sea16
icio25,2000,PRT,8.483983166404376e-05,0.0006555872574240212,sea16
icio25,2000,ROU,0.0003528025521870179,0.00029806419471150897,sea16
icio25,2000,RUS,0.003124852698110277,0.0016883306824324853,sea16
icio25,2000,SVK,9.305375181735603e-05,0.0002202048848061623,sea16
icio25,2000,SVN,3.3839303014003164e-05,0.0002541571154917516,sea16
icio25,2000,SWE,0.0002449126092651723,0.004733332784068047,sea16
icio25,2000,TUR,0.00041526410003941115,0.0009129813207083201,sea16
icio25,2000,TWN,0.0013030048092698115,0.011366389333849397,sea16
icio25,2000,USA,0.006885668940436637,0.1886647637696888,sea16
icio25,2001,AUS,0.00026810047769746265,0.0027059468449099505,sea16
icio25,2001,AUT,0.00017038471825833675,0.003238707496983482,sea16
icio25,2001,BEL,0.00012616247543395233,0.003053713402195834,sea16
icio25,2001,BGR,7.485331918449654e-05,9.528299640175491e-05,sea16
icio25,2001,BRA,0.00223297402426152,0.004610625652910178,sea16
icio25,2001,CAN,0.0004751448775968401,0.007711616408597803,sea16
icio25,2001,CHE,0.0002920462046175399,0.008002754790842947,sea16
icio25,2001,CHN,0.0,0.024026134967207312,sea16
icio25,2001,CYP,2.6834352404826114e-06,2.706372350302307e-05,sea16
icio25,2001,CZE,0.000267322082808593,0.000885200836798282,sea16
icio25,2001,DEU,0.0018768819693371036,0.043378537677300384,sea16
icio25,2001,DNK,0.0001086358489943139,0.002360981487758806,sea16
icio25,2001,ESP,0.00042191793071836957,0.005150782597930137,sea16
icio25,2001,EST,1.7181654122522587e-05,4.209261077792199e-05,sea16
icio25,2001,FIN,0.00013974379480453147,0.002823566075387454,sea16
icio25,2001,FRA,0.0006552229935389668,0.013795579781461488,sea16
icio25,2001,GBR,0.0008870226234538673,0.017806988369184852,sea16
icio25,2001,GRC,3.6792867598893264e-05,0.0002506840898330282,sea16
icio25,2001,HRV,3.7849014213434645e-05,0.00017991674288116556,sea16
icio25,2001,HUN,0.0002550346538455219,0.0007749310441800024,sea16
icio25,2001,IDN,0.0012085856586252024,0.001065738270525119,sea16
icio25,2001,IND,0.006328117020940897,0.001701882279034302,sea16
icio25,2001,IRL,0.00013257307997829122,0.0016762462542232659,sea16
icio25,2001,ITA,0.0009450852154479925,0.014328891263040735,sea16
icio25,2001,JPN,0.00494407320039746,0.11298809028924947,sea16
icio25,2001,KOR,0.0015006174411494487,0.011107923514537451,sea16
icio25,2001,LTU,2.473849857797705e-05,6.722550334807694e-05,sea16
icio25,2001,LUX,1.1080056212717897e-05,0.00027299722037901867,sea16
icio25,2001,LVA,1.5887755576289997e-05,3.440433984148795e-05,sea16
icio25,2001,MEX,0.0009666522872693925,0.006043374780847116,sea16
icio25,2001,MLT,8.441318274935373e-06,7.801193378885697e-05,sea16
icio25,2001,NLD,0.00022960485812419354,0.0049021004628380035,sea16
icio25,2001,NOR,6.597193153046891e-05,0.0013672749160117794,sea16
icio25,2001,POL,0.00046427269420033356,0.0013746683397470988,sea16
icio25,2001,PRT,9.075785344283081e-05,0.0007196484238493759,sea16
icio25,2001,ROU,0.00036559289348399657,0.00040164718442015415,sea16
icio25,2001,RUS,0.003216110047448284,0.0020344763285540224,sea16
icio25,2001,SVK,9.872703209819954e-05,0.0002395781230919581,sea16
icio25,2001,SVN,3.678379800198391e-05,0.00028408135555530996,sea16
icio25,2001,SWE,0.0002711018435632967,0.0049346987027218655,sea16
icio25,2001,TUR,0.0004388230746978538,0.0007215507640369063,sea16
icio25,2001,TWN,0.0012368438127772054,0.010605806673845324,sea16
icio25,2001,USA,0.007030562382983712,0.1942776620712389,sea16
icio25,2002,AUS,0.0002561880157270404,0.002905335087280307,sea16
icio25,2002,AUT,0.00017195565281339804,0.0035304216279384215,sea16
icio25,2002,BEL,0.00012125304240313097,0.0032567609559078516,sea16
icio25,2002,BGR,7.721015545613524e-05,0.00011049094660909419,sea16
icio25,2002,BRA,0.002323791531101464,0.00400167497835112,sea16
icio25,2002,CAN,0.000445978334599044,0.00751814031974442,sea16
icio25,2002,CHE,0.00028476467991689493,0.008483089542978531,sea16
icio25,2002,CHN,0.0,0.029263171162236395,sea16
icio25,2002,CYP,2.4859297170949138e-06,2.9141601426495328e-05,sea16
icio25,2002,CZE,0.00027804508250154394,0.0011462694604064431,sea16
icio25,2002,DEU,0.0018816119522451465,0.04674132656069798,sea16
icio25,2002,DNK,0.00010688959251661813,0.002559072067783979,sea16
icio25,2002,ESP,0.0004213548265350533,0.005512577564475044,sea16
icio25,2002,EST,1.5917852781736676e-05,4.8353653290007726e-05,sea16
icio25,2002,FIN,0.00013595609332063704,0.002990281882696103,sea16
icio25,2002,FRA,0.0006280613745035919,0.01479526831143113,sea16
icio25,2002,GBR,0.0008132817661938838,0.01785244700387292,sea16
icio25,2002,GRC,3.6164137083255135e-05,0.00028648773399881446,sea16
icio25,2002,HRV,3.705867251020901e-05,0.0002032448102947132,sea16
icio25,2002,HUN,0.0002638542572304887,0.0009550756788226438,sea16
icio25,2002,IDN,0.0012718249156082845,0.0013123627112190978,sea16
icio25,2002,IND,0.006372049964806109,0.001682577443932479,sea16
icio25,2002,IRL,0.00012339568562603725,0.001782320267383456,sea16
icio25,2002,ITA,0.0009727292343594793,0.016131475892464716,sea16
icio25,2002,JPN,0.0046192086145021806,0.10342540594185258,sea16
icio25,2002,KOR,0.0015646997654626756,0.012986137875418108,sea16
icio25,2002,LTU,2.379216911704195e-05,7.145553070346339e-05,sea16
icio25,2002,LUX,1.0556203136067903e-05,0.00028963375662517465,sea16
icio25,2002,LVA,1.649379559472675e-05,3.8060871766609406e-05,sea16
icio25,2002,MEX,0.0009362245020820562,0.0058155658246024705,sea16
icio25,2002,MLT,1.1070009454500036e-05,9.648132545624209e-05,sea16
icio25,2002,NLD,0.00022036118731999922,0.005196614585564446,sea16
icio25,2002,NOR,6.401146155229051e-05,0.001557819528533218,sea16
icio25,2002,POL,0.0004670820315471455,0.0014075342625572845,sea16
icio25,2002,PRT,9.219400923345502e-05,0.0007932832482575136,sea16
icio25,2002,ROU,0.00039166473030978477,0.00044674190338483396,sea16
icio25,2002,RUS,0.0032287622690896235,0.0024516062598035336,sea16
icio25,2002,SVK,9.792993355988619e-05,0.0002827302297346519,sea16
icio25,2002,SVN,3.991851734528887e-05,0.00033353807175978624,sea16
icio25,2002,SWE,0.0002529938040900332,0.005132353887109066,sea16
icio25,2002,TUR,0.0004170539579083737,0.0008004301246736288,sea16
icio25,2002,TWN,0.0013173905237075932,0.011799505840202045,sea16
icio25,2002,USA,0.00600951557157704,0.17091964364582488,sea16
icio25,2003,AUS,0.0002390219355330227,0.0032201546061669255,sea16
icio25,2003,AUT,0.000154285548383405,0.0038594811615659482,sea16
icio25,2003,BEL,0.0001070828459890781,0.003520604664918766,sea16
icio25,2003,BGR,6.70487625309131e-05,0.00012282801855012274,sea16
icio25,2003,BRA,0.0021373123427033095,0.0038820586264828707,sea16
icio25,2003,CAN,0.00039748104501383173,0.007507672334364169,sea16
icio25,2003,CHE,0.0002533385394907199,0.008693896676768426,sea16
icio25,2003,CHN,0.0,0.035707750681599586,sea16
icio25,2003,CYP,2.4135970176349047e-06,3.512500573093012e-05,sea16
icio25,2003,CZE,0.0002475374727059464,0.0012948918185627827,sea16
icio25,2003,DEU,0.0016483950189837458,0.05011042245647174,sea16
icio25,2003,DNK,9.22661598456454e-05,0.002791897250902743,sea16
icio25,2003,ESP,0.00037675372735807255,0.006044523471022794,sea16
icio25,2003,EST,1.5016687180413052e-05,5.733703844133935e-05,sea16
icio25,2003,FIN,0.00011547985217138399,0.00301942387349882,sea16
icio25,2003,FRA,0.0005424895553508907,0.015875282865215935,sea16
icio25,2003,GBR,0.000642244380438851,0.017068575006027528,sea16
icio25,2003,GRC,3.1184186086975634e-05,0.0003210639321986418,sea16
icio25,2003,HRV,3.408265759571137e-05,0.00024463421143142454,sea16
icio25,2003,HUN,0.00024026585465169992,0.001138847550943581,sea16
icio25,2003,IDN,0.0012222502344804895,0.0014390127750772718,sea16
icio25,2003,IND,0.005795002327965517,0.0015796185840009941,sea16
icio25,2003,IRL,0.00010569575635363684,0.0019058092194453474,sea16
icio25,2003,ITA,0.0008756203262256435,0.018059393214010625,sea16
icio25,2003,JPN,0.0042564451677068555,0.1030330461662162,sea16
icio25,2003,KOR,0.0014368615450496072,0.013329708458623616,sea16
icio25,2003,LTU,2.242113758362345e-05,8.87510869252889e-05,sea16
icio25,2003,LUX,9.661797611353388e-06,0.00032288999934831296,sea16
icio25,2003,LVA,1.4563156891739993e-05,4.169558475573044e-05,sea16
icio25,2003,MEX,0.0008822725351292167,0.004549638275111268,sea16
icio25,2003,MLT,1.0297651820711726e-05,0.0001055507295192437,sea16
icio25,2003,NLD,0.00020216361481150937,0.00591593787315348,sea16
icio25,2003,NOR,5.140101491940439e-05,0.0014574287811568271,sea16
icio25,2003,POL,0.0004347347058195079,0.001455368695313549,sea16
icio25,2003,PRT,8.067887402981634e-05,0.0008447867211513557,sea16
icio25,2003,ROU,0.0003551428914412403,0.000491094976302949,sea16
icio25,2003,RUS,0.0032603435788936255,0.0027276531799785746,sea16
icio25,2003,SVK,8.977884675034536e-05,0.0003525975068682129,sea16
icio25,2003,SVN,3.5968993217019485e-05,0.0003738265964594858,sea16
icio25,2003,SWE,0.0002100461990328525,0.005274315378174073,sea16
icio25,2003,TUR,0.0003529000085772957,0.0008972049351933355,sea16
icio25,2003,TWN,0.0013301029514588164,0.012253369576848897,sea16
icio25,2003,USA,0.0046313818942289075,0.1392981413581574,sea16
icio25,2004,AUS,0.00021911740320280102,0.003642278689037852,sea16
icio25,2004,AUT,0.00013971438832806858,0.003825833763426462,sea16
icio25,2004,BEL,9.312376462166382e-05,0.0034354191099062424,sea16
icio25,2004,BGR,6.058832561045712e-05,0.0001224965936385423,sea16
icio25,2004,BRA,0.0023124847151198826,0.0045689623127224,sea16
icio25,2004,CAN,0.0003551795411328068,0.00737171932420667,sea16
icio25,2004,CHE,0.0002297289970366648,0.00823668079435544,sea16
icio25,2004,CHN,0.0,0.038535361838132214,sea16
icio25,2004,CYP,2.0229831202344694e-06,3.5193271725708184e-05,sea16
icio25,2004,CZE,0.00023570540397201026,0.0014660820287408667,sea16
icio25,2004,DEU,0.001499688214842931,0.050435511411773416,sea16
icio25,2004,DNK,7.892455583525351e-05,0.002714069846210217,sea16
icio25,2004,ESP,0.00033582056143620446,0.005946468929124951,sea16
icio25,2004,EST,1.3739535356298396e-05,6.583758697206778e-05,sea16
icio25,2004,FIN,0.00010474776676146922,0.003125591293812935,sea16
icio25,2004,FRA,0.0004816800585950559,0.015875957812207353,sea16
icio25,2004,GBR,0.0005497730997292532,0.01694084092950858,sea16
icio25,2004,GRC,2.8374821727467845e-05,0.0003326435204751804,sea16
icio25,2004,HRV,3.373704243025819e-05,0.0002838159539033147,sea16
icio25,2004,HUN,0.00023336363455292338,0.0012902026211478652,sea16
icio25,2004,IDN,0.0011986101799991438,0.001495798030299494,sea16
icio25,2004,IND,0.004901189902543958,0.00139612256884333,sea16
icio25,2004,IRL,9.344446458702526e-05,0.0018761531422246483,sea16
icio25,2004,ITA,0.0007805664959628837,0.018264442437055134,sea16
icio25,2004,JPN,0.003835956076381828,0.09936366599058366,sea16
icio25,2004,KOR,0.0013786087497349607,0.013400545261382549,sea16
icio25,2004,LTU,1.8728365971167777e-05,0.00010031022859371372,sea16
icio25,2004,LUX,9.059300462397898e-06,0.000343033613011585,sea16
icio25,2004,LVA,1.2331904723977977e-05,4.271537628176605e-05,sea16
icio25,2004,MEX,0.0008512573544074126,0.004150324426691056,sea16
icio25,2004,MLT,7.553077071991307e-06,0.00010455979773143443,sea16
icio25,2004,NLD,0.0001831862905726367,0.006001138404974531,sea16
icio25,2004,NOR,4.5453650133407714e-05,0.0013623534830748886,sea16
icio25,2004,POL,0.00041590555726874276,0.0015241877395907317,sea16
icio25,2004,PRT,7.1543817314299e-05,0.0008400278397375981,sea16
icio25,2004,ROU,0.0002825834101436191,0.0005121267045257388,sea16
icio25,2004,RUS,0.0028621757774440365,0.0032519937615042467,sea16
icio25,2004,SVK,8.24230939543864e-05,0.0003903062949489882,sea16
icio25,2004,SVN,3.312501255890583e-05,0.0003873383782437706,sea16
icio25,2004,SWE,0.00018298670738670818,0.0051209882599624135,sea16
icio25,2004,TUR,0.0003508219739230608,0.001134958209403195,sea16
icio25,2004,TWN,0.0012816301707378184,0.012401338769915936,sea16
icio25,2004,USA,0.0038532545595199655,0.1208906113934604,sea16
icio25,2005,AUS,0.00022192060442442746,0.003799328157477328,sea16
icio25,2005,AUT,0.00013075263804747427,0.003692747557700726,sea16
icio25,2005,BEL,8.365118814301448e-05,0.003126825097967683,sea16
icio25,2005,BGR,5.9240133678862896e-05,0.0001260815649009071,sea16
icio25,2005,BRA,0.0022048066064370613,0.00581467128621459,sea16
icio25,2005,CAN,0.0003392159523552035,0.007754724142921569,sea16
icio25,2005,CHE,0.00022009405302592805,0.007893756425489059,sea16
icio25,2005,CHN,0.0,0.04336103862931568,sea16
icio25,2005,CYP,1.775253769498244e-06,3.2298579679675824e-05,sea16
icio25,2005,CZE,0.00022836143426636628,0.0015627963835117514,sea16
icio25,2005,DEU,0.0013615018992017656,0.04614433268069772,sea16
icio25,2005,DNK,6.796132799127835e-05,0.0024833170883379906,sea16
icio25,2005,ESP,0.0003153769460854882,0.00572663961069204,sea16
icio25,2005,EST,1.5244787037575303e-05,8.338304153189234e-05,sea16
icio25,2005,FIN,0.00010389669387625127,0.003237925383670467,sea16
icio25,2005,FRA,0.0004392508847669228,0.015012712077826387,sea16
icio25,2005,GBR,0.0004969170237493754,0.015504212268672105,sea16
icio25,2005,GRC,2.6284588850609127e-05,0.00033785268484010257,sea16
icio25,2005,HRV,3.070942580249679e-05,0.00027677674627109696,sea16
icio25,2005,HUN,0.0002261644521421213,0.001372095633670718,sea16
icio25,2005,IDN,0.0009667084145179462,0.0016553644784918595,sea16
icio25,2005,IND,0.004631549501970235,0.0014890174614074847,sea16
icio25,2005,IRL,8.987177513966482e-05,0.0019314568301768628,sea16
icio25,2005,ITA,0.0007235106064939892,0.017346979096879156,sea16
icio25,2005,JPN,0.0033833084444358976,0.0887499654160536,sea16
icio25,2005,KOR,0.0011293443879752168,0.014131737467251203,sea16
icio25,2005,LTU,1.6909831852720675e-05,9.867586204762763e-05,sea16
icio25,2005,LUX,8.244661110368795e-06,0.000316417115413817,sea16
icio25,2005,LVA,1.2820694314686126e-05,5.163596713038067e-05,sea16
icio25,2005,MEX,0.0008224886054505947,0.004285050875348576,sea16
icio25,2005,MLT,5.77571456857537e-06,9.264326495335238e-05,sea16
icio25,2005,NLD,0.00016502719038214575,0.005516373266666202,sea16
icio25,2005,NOR,4.36183124054799e-05,0.0014400551156716302,sea16
icio25,2005,POL,0.0003976829765313107,0.001690423904735401,sea16
icio25,2005,PRT,6.54047105044826e-05,0.0008015789896566378,sea16
icio25,2005,ROU,0.00024017183331787894,0.0006290960816448289,sea16
icio25,2005,RUS,0.002614670839633028,0.003512966503580224,sea16
icio25,2005,SVK,8.315068650785244e-05,0.000435985466663716,sea16
icio25,2005,SVN,2.9752487265661257e-05,0.0003858157172748878,sea16
icio25,2005,SWE,0.00017116497531297133,0.0048785123844996255,sea16
icio25,2005,TUR,0.0003579040696414046,0.0013483115748509796,sea16
icio25,2005,TWN,0.0011886616004913833,0.012384135664520061,sea16
icio25,2005,USA,0.0036795658832055418,0.11980699785029776,sea16
icio25,2011,AUS,0.0002046426148745506,0.005405205851397541,sea16
icio25,2011,AUT,8.431645577080376e-05,0.003239199395596935,sea16
icio25,2011,BEL,4.978031064262969e-05,0.0024314086976515346,sea16
icio25,2011,BGR,4.456595246304913e-05,0.00019397222088850523,sea16
icio25,2011,BRA,0.0012989896334561532,0.010055376512981556,sea16
icio25,2011,CAN,0.00024555422526024084,0.006478833469593774,sea16
icio25,2011,CHE,0.00014788656594498655,0.0093185924209514,sea16
icio25,2011,CHN,0.0,0.09350549269722727,sea16
icio25,2011,CYP,1.2858336877743263e-06,3.8087283439851854e-05,sea16
icio25,2011,CZE,0.00015575411940822796,0.0018010452633942403,sea16
icio25,2011,DEU,0.0009244448339952142,0.03960407159728307,sea16
icio25,2011,DNK,4.0728267560840834e-05,0.001994648761778289,sea16
icio25,2011,ESP,0.0001861718248155753,0.004372669934807177,sea16
icio25,2011,EST,1.2569501189615947e-05,0.0001157048568127462,sea16
icio25,2011,FIN,5.36190374679478e-05,0.002231434597561279,sea16
icio25,2011,FRA,0.0002379161643899068,0.010616369699619986,sea16
icio25,2011,GBR,0.00029202426605484704,0.009957004615717458,sea16
icio25,2011,GRC,2.234744107464198e-05,0.00036736466932160667,sea16
icio25,2011,HRV,2.080236111536384e-05,0.0002166632477455199,sea16
icio25,2011,HUN,0.000117102887905274,0.0010626069600516035,sea16
icio25,2011,IDN,0.0005275214938932186,0.002217754837139349,sea16
icio25,2011,IND,0.003540624133184142,0.0026337085818087984,sea16
icio25,2011,IRL,3.2298766562785736e-05,0.0007914850863847695,sea16
icio25,2011,ITA,0.00042159544923383706,0.013214343252014217,sea16
icio25,2011,JPN,0.0020599542973719093,0.07495255794805235,sea16
icio25,2011,KOR,0.000821475592997865,0.014380292248673503,sea16
icio25,2011,LTU,9.005733107898915e-06,8.417336678572211e-05,sea16
icio25,2011,LUX,6.0735357313370315e-06,0.0003605089489196733,sea16
icio25,2011,LVA,7.448904646281624e-06,5.367906742767224e-05,sea16
icio25,2011,MEX,0.000547982830038341,0.0028653239756145873,sea16
icio25,2011,MLT,4.347356928011305e-06,6.604358254252311e-05,sea16
icio25,2011,NLD,0.00012604699040510967,0.005473971000566855,sea16
icio25,2011,NOR,2.7543147887028365e-05,0.0014071081545561162,sea16
icio25,2011,POL,0.0002732662914515478,0.0018084961220914421,sea16
icio25,2011,PRT,4.1595989476986915e-05,0.0006199987072942814,sea16
icio25,2011,ROU,0.0001296329291004974,0.0006494704547244082,sea16
icio25,2011,RUS,0.001220661750999166,0.004849780661648546,sea16
